gene_id,gene_name,count
YBL095W,YBL095W,31
YBL094C,YBL094C,10
YBL093C,ROX3,1678
YBL092W,RPL32,137527
YBL091C-A,SCS22,254
YBL091C,MAP2,5313
YBL090W,MRP21,786
YBL089W,AVT5,1294
YBL088C,TEL1,2035
YBL087C,RPL23A,24976
YBL086C,YBL086C,689
YBL085W,BOI1,5117
YBL084C,CDC27,1660
YBL083C,YBL083C,0
YBL082C,ALG3,1375
YBL081W,YBL081W,5124
YBL080C,PET112,533
YBL079W,NUP170,10989
YBL078C,ATG8,141
YBL077W,YBL077W,35
YBL076C,ILS1,53291
YBL075C,SSA3,446
YBL074C,AAR2,372
YBL073W,YBL073W,1
snR56,snR56,103
YBL072C,RPS8A,36061
YBL071C-B,YBL071C-B,5
YBL071W-A,KTI11,463
YBL071C,YBL071C,690
YBL070C,YBL070C,13
YBL069W,AST1,582
YBL068W-A,YBL068W-A,0
YBL068W,PRS4,4473
YBL067C,UBP13,3474
YBL066C,SEF1,2603
YBL065W,YBL065W,1
YBL064C,PRX1,947
YBL063W,KIP1,898
YBL062W,YBL062W,0
YBL061C,SKT5,2889
YBL060W,YEL1,887
YBL059C-A,CMC2,981
YBL059W,YBL059W,260
YBL058W,SHP1,5984
YBL057C,PTH2,1623
YBL056W,PTC3,4057
YBL055C,YBL055C,1341
YBL054W,TOD6,5256
YBL053W,YBL053W,53
YBL052C,SAS3,1060
YBL051C,PIN4,8264
YBL050W,SEC17,1303
YBL049W,MOH1,134
YBL048W,RRT1,63
YBL047C,EDE1,19635
YBL046W,PSY4,563
YBL045C,COR1,16953
YBL044W,YBL044W,0
YBL043W,ECM13,44
YBL042C,FUI1,6931
YBL041W,PRE7,2257
YBL040C,ERD2,3544
YBL039W-B,YBL039W-B,130
YBL039C,URA7,9054
YBL039C-A,YBL039C-A,0
YBL038W,MRPL16,1125
YBL037W,APL3,3307
YBL036C,YBL036C,1453
YBL035C,POL12,3470
YBL034C,STU1,2389
YBL033C,RIB1,1570
YBL032W,HEK2,5136
YBL031W,SHE1,780
YBL030C,PET9,23524
YBL029C-A,YBL029C-A,859
YBL029W,YBL029W,668
YBL028C,YBL028C,1736
YBL027W,RPL19B,66371
YBL026W,LSM2,1186
YBL025W,RRN10,263
YBL024W,NCL1,9785
YBL023C,MCM2,3172
YBL022C,PIM1,11509
YBL021C,HAP3,314
YBL020W,RFT1,3008
YBL019W,APN2,523
YBL018C,POP8,765
YBL017C,PEP1,9667
YBL016W,FUS3,4104
YBL015W,ACH1,1562
tI(AAU)B,tI(AAU)B,0
tG(GCC)B,tG(GCC)B,0
YBL014C,RRN6,1412
YBL013W,FMT1,266
YBL012C,YBL012C,10
YBL011W,SCT1,6231
YBL010C,YBL010C,532
YBL009W,ALK2,3178
YBL008W-A,YBL008W-A,3
YBL008W,HIR1,2208
YBL007C,SLA1,11933
YBL006C,LDB7,230
YBL006W-A,YBL006W-A,0
YBL005W,PDR3,2504
YBL005W-B,YBL005W-B,7701
YBL005W-A,YBL005W-A,0
tS(AGA)B,tS(AGA)B,3
YBL004W,UTP20,19728
YBL003C,HTA2,9968
YBL002W,HTB2,13602
YBL001C,ECM15,1793
YBR001C,NTH2,1687
YBR002C,RER2,719
YBR003W,COQ1,2836
YBR004C,GPI18,2033
YBR005W,RCR1,389
YBR006W,UGA2,512
YBR007C,DSF2,2022
YBR008C,FLR1,1648
YBR009C,HHF1,10808
YBR010W,HHT1,7931
YBR011C,IPP1,79163
YBR012C,YBR012C,0
YBR012W-B,YBR012W-B,37
YBR012W-A,YBR012W-A,0
YBR013C,YBR013C,0
tT(AGU)B,tT(AGU)B,1
YBR014C,GRX7,524
YBR015C,MNN2,11101
YBR016W,YBR016W,2907
YBR017C,KAP104,10680
YBR018C,GAL7,9
YBR019C,GAL10,602
YBR020W,GAL1,280
YBR021W,FUR4,2313
YBR022W,POA1,506
YBR023C,CHS3,10851
YBR024W,SCO2,350
YBR025C,OLA1,43594
YBR026C,ETR1,2540
YBR027C,YBR027C,8
YBR028C,YBR028C,1934
YBR029C,CDS1,5497
YBR030W,RKM3,1213
YBR031W,RPL4A,68505
YBR032W,YBR032W,7
YBR033W,EDS1,813
YBR034C,HMT1,5267
YBR035C,PDX3,4361
snR161,snR161,914
YBR036C,CSG2,6950
YBR037C,SCO1,1176
YBR038W,CHS2,9077
YBR039W,ATP3,8964
YBR040W,FIG1,4
YBR041W,FAT1,4756
YBR042C,CST26,1695
YBR043C,QDR3,1255
YBR044C,TCM62,1588
tV(UAC)B,tV(UAC)B,0
YBR045C,GIP1,158
YBR046C,ZTA1,573
YBR047W,FMP23,123
YBR048W,RPS11B,40291
YBR049C,REB1,4253
YBR050C,REG2,101
YBR051W,YBR051W,4
YBR052C,RFS1,1161
YBR053C,YBR053C,850
YBR054W,YRO2,1143
YBR055C,PRP6,1772
tL(UAA)B2,tL(UAA)B2,3
YBR056W,YBR056W,1337
tQ(UUG)B,tQ(UUG)B,5
YBR056W-A,YBR056W-A,27
YBR056C-B,YBR056C-B,0
YBR057C,MUM2,1416
YBR058C,UBP14,4581
YBR058C-A,TSC3,3097
YBR059C,AKL1,5172
YBR060C,ORC2,3013
YBR061C,TRM7,2305
YBR062C,YBR062C,624
YBR063C,YBR063C,243
YBR064W,YBR064W,0
YBR065C,ECM2,548
YBR066C,NRG2,748
YBR067C,TIP1,11977
YBR068C,BAP2,11675
YBR069C,TAT1,9052
YBR070C,ALG14,247
YBR071W,YBR071W,2093
YBR072W,HSP26,257
YBR072C-A,YBR072C-A,16
YBR073W,RDH54,4589
YBR074W,YBR074W,6500
YBR076W,ECM8,75
YBR076C-A,YBR076C-A,547
YBR077C,SLM4,636
YBR078W,ECM33,114844
YBR079C,RPG1,39029
YBR080C,SEC18,4574
YBR081C,SPT7,2009
tR(UCU)B,tR(UCU)B,0
tD(GUC)B,tD(GUC)B,7
YBR082C,UBC4,24093
YBR083W,TEC1,5875
YBR084W,MIS1,23914
YBR084C-A,RPL19A,75332
YBR085W,AAC3,191
YBR085C-A,YBR085C-A,1258
YBR086C,IST2,27207
YBR087W,RFC5,1985
YBR088C,POL30,554
YBR089W,YBR089W,0
YBR089C-A,NHP6B,1894
YBR090C,YBR090C,52
YBR091C,TIM12,521
YBR092C,PHO3,9822
YBR093C,PHO5,17826
YBR094W,PBY1,3574
YBR095C,RXT2,1050
YBR096W,YBR096W,2507
YBR097W,VPS15,1587
YBR098W,MMS4,467
YBR099C,YBR099C,0
YBR101C,FES1,4159
YBR102C,EXO84,2217
YBR103W,SIF2,782
YBR103C-A,YBR103C-A,6
YBR104W,YMC2,1386
YBR105C,VID24,1218
YBR106W,PHO88,12842
YBR107C,IML3,716
YBR108W,AIM3,2263
YBR109C,CMD1,3195
YBR109W-A,YBR109W-A,27
YBR110W,ALG1,2329
YBR111C,YSA1,2919
YBR111W-A,SUS1,734
YBR112C,CYC8,11393
YBR113W,YBR113W,358
YBR114W,RAD16,1044
YBR115C,LYS2,23424
YBR116C,YBR116C,3
YBR117C,TKL2,350
YBR118W,TEF2,40404
YBR119W,MUD1,729
YBR120C,CBP6,276
YBR121C,GRS1,34375
YBR121C-A,YBR121C-A,0
YBR122C,MRPL36,1519
YBR123C,TFC1,1141
YBR124W,YBR124W,1
YBR125C,PTC4,1714
YBR126C,TPS1,5219
YBR126W-A,YBR126W-A,5
YBR126W-B,YBR126W-B,95
YBR127C,VMA2,38306
YBR128C,ATG14,107
YBR129C,OPY1,591
YBR130C,SHE3,2781
YBR131W,CCZ1,483
YBR131C-A,YBR131C-A,0
YBR132C,AGP2,955
YBR133C,HSL7,6300
YBR134W,YBR134W,4
YBR135W,CKS1,1836
YBR136W,MEC1,3198
YBR137W,YBR137W,935
YBR138C,YBR138C,593
YBR139W,YBR139W,3800
YBR140C,IRA1,9157
YBR141C,YBR141C,341
YBR141W-A,YBR141W-A,0
YBR142W,MAK5,4172
YBR143C,SUP45,12228
YBR144C,YBR144C,8
YBR145W,ADH5,527
YBR146W,MRPS9,3901
YBR147W,RTC2,131
YBR148W,YSW1,71
YBR149W,ARA1,4413
YBR150C,TBS1,1171
YBR151W,APD1,4970
YBR152W,SPP381,418
YBR153W,RIB7,985
YBR154C,RPB5,3087
YBR155W,CNS1,1494
YBR156C,SLI15,1134
YBR157C,ICS2,866
YBR158W,AMN1,11372
YBR159W,IFA38,6163
YBR160W,CDC28,2317
YBR161W,CSH1,793
YBR162C,TOS1,48845
YBR162W-A,YSY6,167
YBR163W,EXO5,1651
YBR164C,ARL1,541
YBR165W,UBS1,877
YBR166C,TYR1,2702
YBR167C,POP7,203
YBR168W,PEX32,497
YBR169C,SSE2,1247
YBR170C,NPL4,1709
YBR171W,SEC66,2632
YBR172C,SMY2,5372
YBR173C,UMP1,4388
YBR174C,YBR174C,4
YBR175W,SWD3,476
YBR176W,ECM31,576
YBR177C,EHT1,5758
YBR178W,YBR178W,6
YBR179C,FZO1,2385
YBR180W,DTR1,227
YBR181C,RPS6B,9822
YBR182C,SMP1,386
YBR182C-A,YBR182C-A,32
YBR183W,YPC1,517
YBR184W,YBR184W,116
YBR185C,MBA1,1311
YBR186W,PCH2,305
YBR187W,GDT1,3923
YBR188C,NTC20,693
YBR189W,RPS9B,93363
YBR190W,YBR190W,4
YBR191W,RPL21A,61941
YBR191W-A,YBR191W-A,66
YBR192W,RIM2,1262
YBR193C,MED8,728
YBR194W,AIM4,337
YBR195C,MSI1,1155
YBR196C,PGI1,120544
YBR196C-A,YBR196C-A,54
YBR196C-B,YBR196C-B,75
YBR197C,YBR197C,980
YBR198C,TAF5,4687
YBR199W,KTR4,3124
YBR200W,BEM1,1769
YBR200W-A,YBR200W-A,7
YBR201W,DER1,669
YBR201C-A,YBR201C-A,148
YBR202W,MCM7,6667
YBR203W,COS111,1822
YBR204C,YBR204C,721
YBR205W,KTR3,4176
YBR206W,YBR206W,294
YBR207W,FTH1,2407
YBR208C,DUR1,2,7005
YBR209W,YBR209W,21
tC(GCA)B,tC(GCA)B,0
tE(UUC)B,tE(UUC)B,0
YBR210W,ERV15,430
YBR211C,AME1,556
YBR212W,NGR1,5533
YBR213W,MET8,1122
YBR214W,SDS24,2853
YBR215W,HPC2,1976
YBR216C,YBP1,1254
YBR217W,ATG12,233
YBR218C,PYC2,26728
YBR219C,YBR219C,4
YBR220C,YBR220C,2132
YBR221C,PDB1,17086
YBR221W-A,YBR221W-A,35
YBR222C,PCS60,5500
YBR223C,TDP1,803
YBR223W-A,YBR223W-A,0
YBR224W,YBR224W,19
YBR225W,YBR225W,1861
YBR226C,YBR226C,178
YBR227C,MCX1,1261
YBR228W,SLX1,226
YBR229C,ROT2,5722
YBR230C,OM14,1898
YBR230W-A,YBR230W-A,194
LSR1,LSR1,394935
YBR231C,SWC5,504
YBR232C,YBR232C,3
YBR233W,PBP2,1094
YBR233W-A,DAD3,191
YBR234C,ARC40,4727
YBR235W,YBR235W,3346
YBR236C,ABD1,1412
YBR237W,PRP5,568
YBR238C,YBR238C,6945
YBR239C,ERT1,1779
YBR240C,THI2,119
YBR241C,YBR241C,705
YBR242W,YBR242W,2901
YBR243C,ALG7,2948
YBR244W,GPX2,511
YBR245C,ISW1,5207
YBR246W,RRT2,3037
YBR247C,ENP1,4490
YBR248C,HIS7,3437
YBR249C,ARO4,31137
YBR250W,SPO23,123
YBR251W,MRPS5,1119
YBR252W,DUT1,2774
YBR253W,SRB6,518
YBR254C,TRS20,637
YBR255W,MTC4,478
YBR255C-A,YBR255C-A,276
YBR256C,RIB5,2521
YBR257W,POP4,459
YBR258C,SHG1,129
YBR259W,YBR259W,888
YBR260C,RGD1,3670
YBR261C,TAE1,1701
YBR262C,AIM5,246
YBR263W,SHM1,19651
YBR264C,YPT10,226
YBR265W,TSC10,2692
YBR267W,REI1,2592
YBR266C,SLM6,0
YBR268W,MRPL37,880
YBR269C,FMP21,559
YBR270C,BIT2,292
YBR271W,YBR271W,1254
YBR272C,HSM3,720
YBR273C,UBX7,1745
YBR274W,CHK1,1271
YBR275C,RIF1,3460
YBR276C,PPS1,3881
YBR277C,YBR277C,0
YBR278W,DPB3,307
YBR279W,PAF1,1756
YBR280C,SAF1,656
YBR281C,DUG2,3702
YBR282W,MRPL27,985
YBR283C,SSH1,23027
YBR284W,YBR284W,181
YBR285W,YBR285W,62
YBR286W,APE3,51843
YBR287W,YBR287W,4675
YBR288C,APM3,1970
YBR289W,SNF5,2552
YBR290W,BSD2,1105
YBR291C,CTP1,1743
YBR292C,YBR292C,184
YBR293W,VBA2,531
YBR294W,SUL1,712
YBR295W,PCA1,1284
YBR296C,PHO89,896
YBR296C-A,YBR296C-A,6
YBR297W,MAL33,796
YBR298C,MAL31,193
YBR298C-A,YBR298C-A,1
YBR299W,MAL32,83
YBR300C,YBR300C,8
YBR301W,PAU24,50
YBR302C,COS2,218
YNL339C,YRF1-6,0
YNL339W-B,YNL339W-B,0
YNL339W-A,YNL339W-A,0
YNL338W,YNL338W,11
YNL337W,YNL337W,0
YNL336W,COS1,422
YNL335W,DDI3,29
YNL334C,SNO2,29
YNL333W,SNZ2,128
YNL332W,THI12,30
YNL331C,AAD14,216
YNL330C,RPD3,2105
YNL329C,PEX6,2855
YNL328C,MDJ2,275
YNL327W,EGT2,53282
YNL326C,PFA3,859
YNL325C,FIG4,832
YNL324W,YNL324W,0
YNL323W,LEM3,2132
YNL322C,KRE1,9726
YNL321W,VNX1,6235
YNL320W,YNL320W,1238
YNL319W,YNL319W,62
YNL318C,HXT14,2
YNL317W,PFS2,1287
YNL316C,PHA2,1759
YNL315C,ATP11,1695
YNL314W,DAL82,622
YNL313C,EMW1,7149
YNL312W,RFA2,2534
YNL311C,SKP2,2101
YNL310C,ZIM17,2166
YNL309W,STB1,2313
YNL308C,KRI1,3089
YNL307C,MCK1,11518
YNL306W,MRPS18,1256
YNL305C,YNL305C,1027
YNL304W,YPT11,436
YNL303W,YNL303W,2694
YNL302C,RPS19B,41924
YNL301C,RPL18B,13533
YNL300W,TOS6,7927
YNL299W,TRF5,944
YNL298W,CLA4,4216
YNL297C,MON2,5692
YNL296W,YNL296W,0
YNL295W,YNL295W,1734
YNL294C,RIM21,1086
YNL293W,MSB3,771
YNL292W,PUS4,2068
YNL291C,MID1,2496
YNL290W,RFC3,2517
YNL289W,PCL1,1158
snR40,snR40,473
YNL288W,CAF40,4892
YNL287W,SEC21,24039
YNL286W,CUS2,562
YNL285W,YNL285W,4
tG(UCC)N,tG(UCC)N,0
YNL284C-B,YNL284C-B,32
YNL284C-A,YNL284C-A,0
tN(GUU)N1,tN(GUU)N1,0
YNL284C,MRPL10,1289
tT(AGU)N1,tT(AGU)N1,12
YNL283C,WSC2,5897
YNL282W,POP3,456
YNL281W,HCH1,8558
YNL280C,ERG24,3819
YNL279W,PRM1,546
YNL278W,CAF120,3363
YNL277W-A,YNL277W-A,33
YNL277W,MET2,1221
YNL276C,YNL276C,7
YNL275W,BOR1,1234
YNL274C,GOR1,662
YNL273W,TOF1,2464
YNL272C,SEC2,1770
YNL271C,BNI1,4958
YNL270C,ALP1,142
YNL269W,BSC4,15
YNL268W,LYP1,13799
YNL267W,PIK1,3219
YNL266W,YNL266W,5
YNL265C,IST1,284
YNL264C,PDR17,2156
YNL263C,YIF1,5673
YNL262W,POL2,3718
YNL261W,ORC5,1618
YNL260C,YNL260C,933
YNL259C,ATX1,576
YNL258C,DSL1,1753
YNL257C,SIP3,2477
YNL256W,FOL1,5328
YNL255C,GIS2,12486
YNL254C,RTC4,633
YNL253W,TEX1,662
YNL252C,MRPL17,1230
YNL251C,NRD1,11515
YNL250W,RAD50,851
YNL249C,MPA43,478
YNL248C,RPA49,9532
YNL247W,YNL247W,11219
YNL246W,VPS75,2799
YNL245C,CWC25,676
YNL244C,SUI1,6827
YNL243W,SLA2,8998
YNL242W,ATG2,1920
YNL241C,ZWF1,17966
YNL240C,NAR1,1559
YNL239W,LAP3,9812
YNL238W,KEX2,5422
YNL237W,YTP1,685
YNL236W,SIN4,3655
YNL235C,YNL235C,2
YNL234W,YNL234W,511
YNL233W,BNI4,2393
YNL232W,CSL4,996
YNL231C,PDR16,2828
YNL230C,ELA1,877
YNL229C,URE2,2285
YNL228W,YNL228W,0
YNL227C,JJJ1,190
YNL226W,YNL226W,5
YNL225C,CNM67,608
YNL224C,SQS1,1395
YNL223W,ATG4,274
YNL222W,SSU72,826
snR19,snR19,96223
YNL221C,POP1,3056
YNL220W,ADE12,5186
YNL219C,ALG9,6187
YNL218W,MGS1,937
YNL217W,YNL217W,2154
YNL216W,RAP1,5933
YNL215W,IES2,610
YNL214W,PEX17,356
YNL213C,RRG9,168
YNL212W,VID27,2841
YNL211C,YNL211C,169
YNL210W,MER1,104
YNL209W,SSB2,169633
YNL208W,YNL208W,2360
YNL207W,RIO2,2301
YNL206C,RTT106,1671
YNL205C,YNL205C,20
YNL204C,SPS18,57
YNL203C,YNL203C,6
YNL202W,SPS19,85
YNL201C,PSY2,2261
YNL200C,YNL200C,886
YNL199C,GCR2,2138
YNL198C,YNL198C,10
YNL197C,WHI3,7630
YNL196C,SLZ1,93
YNL195C,YNL195C,274
YNL194C,YNL194C,179
YNL193W,YNL193W,1503
YNL192W,CHS1,5649
YNL191W,DUG3,1858
YNL190W,YNL190W,56097
YNL189W,SRP1,13086
YNL188W,KAR1,336
YNL187W,SWT21,481
YNL186W,UBP10,5781
YNL185C,MRPL19,592
YNL184C,YNL184C,2
YNL183C,NPR1,6027
YNL182C,IPI3,3770
YNL181W,YNL181W,1575
YNL180C,RHO5,2621
YNL179C,YNL179C,543
YNL178W,RPS3,81907
YNL177C,MRPL22,868
YNL176C,YNL176C,5354
YNL175C,NOP13,1623
YNL174W,YNL174W,0
YNL173C,MDG1,1109
YNL172W,APC1,2635
YNL171C,YNL171C,0
YNL170W,YNL170W,66
YNL169C,PSD1,1947
YNL168C,FMP41,2843
YNL167C,SKO1,3308
YNL166C,BNI5,989
YNL165W,YNL165W,1287
YNL164C,IBD2,579
YNL163C,RIA1,3968
YNL162W-A,YNL162W-A,297
YNL162W,RPL42A,27703
YNL161W,CBK1,3325
YNL160W,YGP1,5488
YNL159C,ASI2,696
YNL158W,PGA1,899
YNL157W,IGO1,1521
YNL156C,NSG2,2500
YNL155W,YNL155W,1709
YNL154C,YCK2,11519
YNL153C,GIM3,1306
YNL152W,INN1,1954
YNL151C,RPC31,1695
YNL150W,YNL150W,154
YNL149C,PGA2,16
YNL148C,ALF1,262
YNL147W,LSM7,1105
YNL146C-A,YNL146C-A,11
YNL146W,YNL146W,78
YNL145W,MFA2,13323
YNL144C,YNL144C,278
YNL144W-A,YNL144W-A,0
YNL143C,YNL143C,150
YNL142W,MEP2,6142
YNL141W,AAH1,6140
YNL140C,YNL140C,5
YNL139C,THO2,3849
YNL138W-A,YSF3,517
YNL138W,SRV2,11280
YNL137C,NAM9,2879
YNL136W,EAF7,462
YNL135C,FPR1,18622
YNL134C,YNL134C,6155
YNL133C,FYV6,188
tF(GAA)N,tF(GAA)N,4
YNL132W,KRE33,14742
YNL131W,TOM22,7371
YNL130C,CPT1,7665
YNL130C-A,DGR1,18
YNL129W,NRK1,558
YNL128W,TEP1,100
YNL127W,FAR11,3351
YNL126W,SPC98,2592
YNL125C,ESBP6,2734
YNL124W,NAF1,3492
YNL123W,NMA111,7736
YNL122C,YNL122C,290
YNL121C,TOM70,9294
YNL120C,YNL120C,0
YNL119W,NCS2,1573
YNL118C,DCP2,3655
YNL117W,MLS1,130
YNL116W,DMA2,2123
YNL115C,YNL115C,1496
YNL114C,YNL114C,1
YNL113W,RPC19,806
YNL112W,DBP2,16511
YNL111C,CYB5,7662
YNL110C,NOP15,1446
YNL109W,YNL109W,75
YNL108C,YNL108C,904
YNL107W,YAF9,573
YNL106C,INP52,2179
YNL105W,RRT16,0
YNL104C,LEU4,31546
YNL103W-A,YNL103W-A,131
YNL103W,MET4,3321
YNL102W,POL1,4676
YNL101W,AVT4,4847
YNL100W,AIM37,791
YNL099C,OCA1,1263
YNL098C,RAS2,2836
YNL097C-B,YNL097C-B,336
YNL097C,PHO23,1057
YNL097W-A,YNL097W-A,0
tL(CAA)N,tL(CAA)N,0
YNL096C,RPS7B,30781
YNL095C,YNL095C,1883
YNL094W,APP1,3085
YNL093W,YPT53,18
YNL092W,YNL092W,169
YNL091W,NST1,5473
YNL090W,RHO2,238
YNL089C,YNL089C,13
YNL088W,TOP2,3688
YNL087W,TCB2,8168
YNL086W,SNN1,470
YNL085W,MKT1,12676
YNL084C,END3,3112
YNL083W,SAL1,748
YNL082W,PMS1,880
YNL081C,SWS2,1051
YNL080C,EOS1,2861
YNL079C,TPM1,7000
YNL078W,NIS1,4210
YNL077W,APJ1,1093
YNL076W,MKS1,1760
YNL075W,IMP4,2002
YNL074C,MLF3,5939
YNL073W,MSK1,1562
YNL072W,RNH201,1631
YNL071W,LAT1,20437
YNL070W,TOM7,2564
YNL069C,RPL16B,95055
YNL068C,FKH2,4031
YNL067W-A,YNL067W-A,4
YNL067W-B,YNL067W-B,0
YNL067W,RPL9B,9940
YNL066W,SUN4,22467
YNL065W,AQR1,897
YNL064C,YDJ1,22308
YNL063W,MTQ1,799
YNL062C,GCD10,3477
YNL061W,NOP2,12282
YNL059C,ARP5,2521
YNL058C,YNL058C,2927
YNL057W,YNL057W,2
YNL056W,OCA2,1237
YNL055C,POR1,58985
tD(GUC)N,tD(GUC)N,61
YNL054W-B,YNL054W-B,10584
YNL054W-A,YNL054W-A,0
YNL054W,VAC7,2869
YNL053W,MSG5,2255
YNL052W,COX5A,2313
YNL051W,COG5,1412
YNL050C,YNL050C,846
YNL049C,SFB2,4916
YNL048W,ALG11,1689
YNL047C,SLM2,1956
YNL046W,YNL046W,688
YNL045W,LAP2,6267
YNL044W,YIP3,1728
YNL043C,YNL043C,1146
tP(UGG)N1,tP(UGG)N1,0
YNL042W-B,YNL042W-B,17
YNL042W,BOP3,1069
YNL041C,COG6,2290
YNL040W,YNL040W,2955
YNL039W,BDP1,1643
YNL038W,GPI15,810
YNL037C,IDH1,4474
YNL036W,NCE103,2944
tT(AGU)N2,tT(AGU)N2,0
tP(UGG)N2,tP(UGG)N2,18
YNL035C,YNL035C,1835
tI(AAU)N1,tI(AAU)N1,0
YNL034W,YNL034W,98
YNL033W,YNL033W,23
YNL032W,SIW14,774
YNL031C,HHT2,12338
YNL030W,HHF2,4349
YNL029C,KTR5,803
YNL028W,YNL028W,2
YNL027W,CRZ1,2100
YNL026W,SAM50,2627
YNL025C,SSN8,1109
NME1,NME1,13384
snR66,snR66,387
YNL024C-A,KSH1,506
YNL024C,YNL024C,156
YNL023C,FAP1,2247
YNL022C,YNL022C,1339
YNL021W,HDA1,2138
YNL020C,ARK1,1966
YNL019C,YNL019C,10
YNL018C,YNL018C,105
YNL017C,YNL017C,5
tI(AAU)N2,tI(AAU)N2,0
YNL016W,PUB1,22359
YNL015W,PBI2,1258
YNL014W,HEF3,121
YNL013C,YNL013C,0
YNL012W,SPO1,582
YNL011C,YNL011C,660
YNL010W,YNL010W,7634
YNL009W,IDP3,134
YNL008C,ASI3,2224
YNL007C,SIS1,10297
YNL006W,LST8,1923
YNL005C,MRP7,1786
YNL004W,HRB1,1674
YNL003C,PET8,1299
YNL002C,RLP7,2852
YNL001W,DOM34,853
YNR001C,CIT1,6090
YNR001W-A,YNR001W-A,6
tP(AGG)N,tP(AGG)N,7
tN(GUU)N2,tN(GUU)N2,10
YNR002C,ATO2,149
YNR003C,RPC34,1623
YNR003W-A,YNR003W-A,0
YNR004W,SWM2,177
YNR005C,YNR005C,0
YNR006W,VPS27,2525
YNR007C,ATG3,384
YNR008W,LRO1,2115
YNR009W,NRM1,1902
YNR010W,CSE2,596
YNR011C,PRP2,1854
YNR012W,URK1,3356
YNR013C,PHO91,14255
YNR014W,YNR014W,298
YNR015W,SMM1,2628
YNR016C,ACC1,119287
YNR017W,TIM23,4479
YNR018W,AIM38,4776
YNR019W,ARE2,9042
YNR020C,ATP23,267
YNR021W,YNR021W,11398
YNR022C,MRPL50,1486
YNR023W,SNF12,1299
YNR024W,MPP6,167
YNR025C,YNR025C,172
YNR026C,SEC12,2179
YNR027W,BUD17,1060
YNR028W,CPR8,3237
YNR029C,YNR029C,979
YNR030W,ALG12,7401
YNR031C,SSK2,3358
YNR032W,PPG1,1305
YNR032C-A,HUB1,532
YNR033W,ABZ1,3732
YNR034W,SOL1,717
YNR034W-A,YNR034W-A,47
YNR035C,ARC35,6779
YNR036C,MRPS12,3907
YNR037C,RSM19,421
YNR038W,DBP6,5339
YNR039C,ZRG17,2078
YNR040W,YNR040W,916
YNR041C,COQ2,1050
YNR042W,YNR042W,0
YNR043W,MVD1,18272
YNR044W,AGA1,4040
YNR045W,PET494,974
YNR046W,TRM112,6618
YNR047W,FPK1,3441
YNR048W,YNR048W,1022
YNR049C,MSO1,576
YNR050C,LYS9,7468
snR49,snR49,2961
YNR051C,BRE5,4552
YNR052C,POP2,4296
YNR053C,NOG2,6570
snR191,snR191,17039
YNR054C,ESF2,2055
tL(UAA)N,tL(UAA)N,2
YNR055C,HOL1,5043
YNR056C,BIO5,403
YNR057C,BIO4,172
YNR058W,BIO3,135
YNR059W,MNT4,414
YNR060W,FRE4,1460
YNR061C,YNR061C,1140
YNR062C,YNR062C,378
YNR063W,YNR063W,563
YNR064C,YNR064C,287
YNR065C,YNR065C,1538
YNR066C,YNR066C,906
YNR067C,DSE4,23716
YNR068C,YNR068C,258
YNR069C,BSC5,266
YNR070W,PDR18,1
YNR071C,YNR071C,0
YNR072W,HXT17,13
YNR073C,YNR073C,0
YNR074C,AIF1,0
YNR075W,COS10,771
YNR075C-A,YNR075C-A,61
YNR076W,PAU6,0
YNR077C,YNR077C,1
YJL225C,YJL225C,173
YJL225W-A,YJL225W-A,0
YJL223C,PAU1,0
YJL222W-B,YJL222W-B,0
YJL222W-A,YJL222W-A,0
YJL222W,VTH2,44
YJL221C,IMA4,0
YJL220W,YJL220W,0
YJL219W,HXT9,65
YJL218W,YJL218W,195
YJL217W,REE1,5861
YJL216C,IMA5,204
YJL215C,YJL215C,27
YJL214W,HXT8,391
YJL213W,YJL213W,233
YJL212C,OPT1,7426
YJL211C,YJL211C,24
YJL210W,PEX2,744
YJL209W,CBP1,1002
YJL208C,NUC1,1459
YJL207C,LAA1,5556
YJL206C,YJL206C,920
YJL205C,NCE101,432
YJL204C,RCY1,1330
YJL203W,PRP21,348
YJL202C,YJL202C,7
YJL201W,ECM25,2992
YJL200C,ACO2,14959
tT(AGU)J,tT(AGU)J,0
YJL199C,MBB1,54
YJL198W,PHO90,6834
YJL197W,UBP12,3770
YJL197C-A,YJL197C-A,0
YJL196C,ELO1,2142
YJL195C,YJL195C,2
YJL194W,CDC6,939
YJL193W,YJL193W,1394
YJL192C,SOP4,5525
YJL191W,RPS14B,15875
YJL190C,RPS22A,53989
YJL189W,RPL39,11
YJL188C,BUD19,399
YJL187C,SWE1,2683
YJL186W,MNN5,7481
YJL185C,YJL185C,417
YJL184W,GON7,921
YJL183W,MNN11,5017
YJL182C,YJL182C,5
YJL181W,YJL181W,1142
YJL180C,ATP12,681
YJL179W,PFD1,868
YJL178C,ATG27,1645
YJL177W,RPL17B,57680
YJL176C,SWI3,2729
YJL175W,YJL175W,0
YJL174W,KRE9,7848
YJL173C,RFA3,1966
YJL172W,CPS1,19812
YJL171C,YJL171C,4509
YJL170C,ASG7,129
YJL169W,YJL169W,68
YJL168C,SET2,1279
YJL167W,ERG20,24355
YJL166W,QCR8,5404
YJL165C,HAL5,2424
YJL164C,TPK1,948
YJL163C,YJL163C,402
YJL162C,JJJ2,298
tE(UUC)J,tE(UUC)J,1
YJL161W,FMP33,94
YJL160C,YJL160C,76
YJL159W,HSP150,168454
